cord_uid,title,abstract,authors,journal,publish_time,source_x,doi,pmcid,url,publication_year,publication_month,title_length,title_word_count,has_abstract,abstract_length,abstract_word_count,has_journal
cord-001154,Analysis of immunity and treatment and COVID-19 and diagnosis in clinical settings,This study examines immunity with 219 word abstract...,Author1154_1,Cell,2020-07-01,ArXiv,10.1000/sample.1154,PMC1001154,,2020.0,7.0,82,12,True,54.0,8.0,True
cord-001155,Analysis of transmission and epidemiology and immunity in clinical settings,This study examines transmission with 253 word abstract...,"Author1155_1, Author1155_2",BMJ,2021-04-21,PMC,10.1000/sample.1155,PMC1001155,https://example.com/paper_1155,2021.0,4.0,75,10,True,58.0,8.0,True
cord-001157,Analysis of transmission and respiratory in clinical settings,This study examines transmission with 459 word abstract...,"Author1157_1, Author1157_2",Clinical Infectious Diseases,2020-08-21,medRxiv,10.1000/sample.1157,,https://example.com/paper_1157,2020.0,8.0,61,8,True,58.0,8.0,True
cord-001158,Analysis of coronavirus and treatment and clinical in clinical settings,This study examines coronavirus with 425 word abstract...,"Author1158_1, Author1158_2",New England Journal of Medicine,2021-02-27,WHO,10.1000/sample.1158,,https://example.com/paper_1158,2021.0,2.0,71,10,True,57.0,8.0,True
cord-001160,Analysis of epidemiology and transmission and clinical and pneumonia in clinical settings,This study examines epidemiology with 288 word abstract...,"Author1160_1, Author1160_2",Science Translational Medicine,2020-03-29,ArXiv,10.1000/sample.1160,PMC1001160,,2020.0,3.0,89,12,True,58.0,8.0,True
cord-001161,Analysis of immunity and lockdown and clinical in clinical settings,This study examines immunity with 488 word abstract...,"Author1161_1, Author1161_2",,2020-07-24,Medline,10.1000/sample.1161,,https://example.com/paper_1161,2020.0,7.0,67,10,True,54.0,8.0,False
cord-001162,Analysis of antibody and transmission and epidemiology in clinical settings,This study examines antibody with 118 word abstract...,"Author1162_1, Author1162_2",Clinical Infectious Diseases,2020-06-15,PMC,10.1000/sample.1162,PMC1001162,,2020.0,6.0,75,10,True,54.0,8.0,True
cord-001163,Analysis of SARS-CoV-2 and COVID-19 and outbreak in clinical settings,This study examines SARS-CoV-2 with 313 word abstract...,"Author1163_1, Author1163_2",New England Journal of Medicine,2020-09-22,ArXiv,10.1000/sample.1163,PMC1001163,https://example.com/paper_1163,2020.0,9.0,69,10,True,56.0,8.0,True
cord-001164,Analysis of antibody and diagnosis and SARS-CoV-2 in clinical settings,This study examines antibody with 458 word abstract...,"Author1164_1, Author1164_2",Lancet,2020-04-09,Medline,10.1000/sample.1164,,https://example.com/paper_1164,2020.0,4.0,70,10,True,54.0,8.0,True
cord-001165,Analysis of clinical and pneumonia in clinical settings,This study examines clinical with 235 word abstract...,Author1165_1,PLoS ONE,2019-12-22,WHO,10.1000/sample.1165,,https://example.com/paper_1165,2019.0,12.0,55,8,True,54.0,8.0,True
cord-001169,Analysis of treatment and SARS-CoV-2 and pandemic and antiviral in clinical settings,This study examines treatment with 354 word abstract...,"Author1169_1, Author1169_2",New England Journal of Medicine,2022-06-24,medRxiv,10.1000/sample.1169,PMC1001169,,2022.0,6.0,84,12,True,55.0,8.0,True
cord-001170,Analysis of outbreak and therapeutic and clinical in clinical settings,This study examines outbreak with 158 word abstract...,"Author1170_1, Author1170_2",Lancet,2021-09-02,PMC,10.1000/sample.1170,PMC1001170,https://example.com/paper_1170,2021.0,9.0,70,10,True,54.0,8.0,True
cord-001171,Analysis of antiviral and immunity and SARS-CoV-2 in clinical settings,This study examines antiviral with 489 word abstract...,"Author1171_1, Author1171_2",Science,2020-06-02,bioRxiv,10.1000/sample.1171,PMC1001171,https://example.com/paper_1171,2020.0,6.0,70,10,True,55.0,8.0,True
cord-001172,Analysis of antibody and epidemiology in clinical settings,This study examines antibody with 390 word abstract...,"Author1172_1, Author1172_2",New England Journal of Medicine,2020-01-28,Medline,,PMC1001172,https://example.com/paper_1172,2020.0,1.0,58,8,True,54.0,8.0,True
cord-001173,Analysis of COVID-19 and transmission and therapeutic in clinical settings,This study examines COVID-19 with 306 word abstract...,"Author1173_1, Author1173_2",Science,2020-12-16,medRxiv,10.1000/sample.1173,PMC1001173,https://example.com/paper_1173,2020.0,12.0,74,10,True,54.0,8.0,True
cord-001178,Analysis of respiratory and pandemic and epidemiology and SARS-CoV-2 in clinical settings,This study examines respiratory with 233 word abstract...,"Author1178_1, Author1178_2",Nature Medicine,2020-10-24,bioRxiv,10.1000/sample.1178,,,2020.0,10.0,89,12,True,57.0,8.0,True
cord-001179,Analysis of public health and antiviral and antibody and treatment in clinical settings,This study examines public health with 462 word abstract...,"Author1179_1, Author1179_2",Virology,2020-11-09,WHO,10.1000/sample.1179,PMC1001179,,2020.0,11.0,87,13,True,59.0,9.0,True
cord-001180,Analysis of vaccination and public health and COVID-19 in clinical settings,This study examines vaccination with 222 word abstract...,"Author1180_1, Author1180_2",,2021-12-27,PMC,10.1000/sample.1180,,https://example.com/paper_1180,2021.0,12.0,75,11,True,57.0,8.0,False
cord-001181,Analysis of pandemic and COVID-19 and pneumonia in clinical settings,This study examines pandemic with 368 word abstract...,"Author1181_1, Author1181_2",PLoS ONE,2019-12-14,medRxiv,10.1000/sample.1181,,,2019.0,12.0,68,10,True,54.0,8.0,True
cord-001183,Analysis of therapeutic and public health in clinical settings,This study examines therapeutic with 368 word abstract...,"Author1183_1, Author1183_2",Nature,2022-05-29,Medline,10.1000/sample.1183,PMC1001183,https://example.com/paper_1183,2022.0,5.0,62,9,True,57.0,8.0,True
cord-001184,Analysis of treatment and diagnosis and epidemiology in clinical settings,This study examines treatment with 137 word abstract...,"Author1184_1, Author1184_2",New England Journal of Medicine,2020-05-13,Medline,10.1000/sample.1184,PMC1001184,https://example.com/paper_1184,2020.0,5.0,73,10,True,55.0,8.0,True
cord-001185,Analysis of treatment and diagnosis and symptoms in clinical settings,This study examines treatment with 351 word abstract...,"Author1185_1, Author1185_2",Journal of Virology,2020-08-16,PMC,10.1000/sample.1185,PMC1001185,,2020.0,8.0,69,10,True,55.0,8.0,True
cord-001186,Analysis of SARS-CoV-2 and vaccination and transmission and clinical in clinical settings,This study examines SARS-CoV-2 with 352 word abstract...,,Clinical Infectious Diseases,2020-09-02,ArXiv,10.1000/sample.1186,PMC1001186,https://example.com/paper_1186,2020.0,9.0,89,12,True,56.0,8.0,True
cord-001187,Analysis of immunity and SARS-CoV-2 in clinical settings,This study examines immunity with 376 word abstract...,"Author1187_1, Author1187_2",Science Translational Medicine,2019-12-21,WHO,10.1000/sample.1187,PMC1001187,https://example.com/paper_1187,2019.0,12.0,56,8,True,54.0,8.0,True
cord-001188,Analysis of clinical and diagnosis and epidemiology in clinical settings,This study examines clinical with 477 word abstract...,"Author1188_1, Author1188_2",Clinical Infectious Diseases,2022-09-11,medRxiv,10.1000/sample.1188,PMC1001188,https://example.com/paper_1188,2022.0,9.0,72,10,True,54.0,8.0,True
cord-001189,Analysis of therapeutic and outbreak and antibody and SARS-CoV-2 in clinical settings,This study examines therapeutic with 473 word abstract...,"Author1189_1, Author1189_2",Journal of Virology,2021-12-04,Medline,,PMC1001189,https://example.com/paper_1189,2021.0,12.0,85,12,True,57.0,8.0,True
cord-001190,Analysis of outbreak and public health and immunity and antibody in clinical settings,This study examines outbreak with 363 word abstract...,"Author1190_1, Author1190_2",Emerging Infectious Diseases,2020-09-25,Medline,10.1000/sample.1190,PMC1001190,https://example.com/paper_1190,2020.0,9.0,85,13,True,54.0,8.0,True
cord-001191,Analysis of coronavirus and pandemic and symptoms and respiratory in clinical settings,This study examines coronavirus with 367 word abstract...,"Author1191_1, Author1191_2",New England Journal of Medicine,2020-06-07,medRxiv,,PMC1001191,https://example.com/paper_1191,2020.0,6.0,86,12,True,57.0,8.0,True
cord-001192,Analysis of treatment and pneumonia in clinical settings,This study examines treatment with 249 word abstract...,Author1192_1,Clinical Infectious Diseases,2019-12-14,bioRxiv,10.1000/sample.1192,PMC1001192,,2019.0,12.0,56,8,True,55.0,8.0,True
cord-001193,Analysis of therapeutic and treatment in clinical settings,This study examines therapeutic with 445 word abstract...,"Author1193_1, Author1193_2",New England Journal of Medicine,2022-03-24,Medline,10.1000/sample.1193,,https://example.com/paper_1193,2022.0,3.0,58,8,True,57.0,8.0,True
cord-001196,Analysis of symptoms and clinical and pneumonia and coronavirus in clinical settings,This study examines symptoms with 110 word abstract...,"Author1196_1, Author1196_2",Journal of Medical Virology,2020-07-29,bioRxiv,10.1000/sample.1196,PMC1001196,,2020.0,7.0,84,12,True,54.0,8.0,True
cord-001197,Analysis of epidemiology and diagnosis and coronavirus and pandemic in clinical settings,This study examines epidemiology with 471 word abstract...,"Author1197_1, Author1197_2",Virology,2021-11-11,Medline,10.1000/sample.1197,,https://example.com/paper_1197,2021.0,11.0,88,12,True,58.0,8.0,True
cord-001198,Analysis of coronavirus and public health and lockdown in clinical settings,This study examines coronavirus with 487 word abstract...,"Author1198_1, Author1198_2",Science Translational Medicine,2022-11-16,Medline,10.1000/sample.1198,PMC1001198,https://example.com/paper_1198,2022.0,11.0,75,11,True,57.0,8.0,True
cord-001199,Analysis of SARS-CoV-2 and immunity and coronavirus and public health in clinical settings,This study examines SARS-CoV-2 with 366 word abstract...,"Author1199_1, Author1199_2",Virology,2021-07-02,ArXiv,10.1000/sample.1199,,https://example.com/paper_1199,2021.0,7.0,90,13,True,56.0,8.0,True
cord-001200,Analysis of outbreak and clinical in clinical settings,This study examines outbreak with 289 word abstract...,"Author1200_1, Author1200_2",BMJ,2020-12-11,Medline,10.1000/sample.1200,,https://example.com/paper_1200,2020.0,12.0,54,8,True,54.0,8.0,True
cord-001201,Analysis of respiratory and outbreak and antibody and public health in clinical settings,This study examines respiratory with 402 word abstract...,"Author1201_1, Author1201_2",Science Translational Medicine,2021-01-18,Medline,10.1000/sample.1201,,https://example.com/paper_1201,2021.0,1.0,88,13,True,57.0,8.0,True
cord-001203,Analysis of immunity and antiviral and antibody in clinical settings,This study examines immunity with 333 word abstract...,"Author1203_1, Author1203_2",JAMA,2020-08-06,medRxiv,10.1000/sample.1203,,,2020.0,8.0,68,10,True,54.0,8.0,True
cord-001204,Analysis of treatment and vaccination in clinical settings,This study examines treatment with 381 word abstract...,Author1204_1,BMJ,2020-02-19,medRxiv,10.1000/sample.1204,PMC1001204,,2020.0,2.0,58,8,True,55.0,8.0,True
cord-001205,Analysis of vaccination and pandemic and outbreak and SARS-CoV-2 in clinical settings,This study examines vaccination with 273 word abstract...,"Author1205_1, Author1205_2",BMJ,2022-10-29,medRxiv,10.1000/sample.1205,,https://example.com/paper_1205,2022.0,10.0,85,12,True,57.0,8.0,True
cord-001206,Analysis of lockdown and pneumonia in clinical settings,This study examines lockdown with 341 word abstract...,"Author1206_1, Author1206_2",Nature Medicine,,PMC,10.1000/sample.1206,PMC1001206,,,,55,8,True,54.0,8.0,True
cord-001207,Analysis of clinical and symptoms and lockdown in clinical settings,This study examines clinical with 496 word abstract...,"Author1207_1, Author1207_2",,2021-01-28,PMC,10.1000/sample.1207,PMC1001207,https://example.com/paper_1207,2021.0,1.0,67,10,True,54.0,8.0,False
cord-001208,Analysis of immunity and symptoms in clinical settings,This study examines immunity with 447 word abstract...,"Author1208_1, Author1208_2",Cell,2019-12-30,WHO,10.1000/sample.1208,,https://example.com/paper_1208,2019.0,12.0,54,8,True,54.0,8.0,True
cord-001209,Analysis of outbreak and diagnosis and coronavirus and SARS-CoV-2 in clinical settings,This study examines outbreak with 125 word abstract...,"Author1209_1, Author1209_2",New England Journal of Medicine,2021-05-09,medRxiv,10.1000/sample.1209,PMC1001209,https://example.com/paper_1209,2021.0,5.0,86,12,True,54.0,8.0,True
cord-001211,Analysis of public health and transmission and antiviral and SARS-CoV-2 in clinical settings,This study examines public health with 310 word abstract...,"Author1211_1, Author1211_2",JAMA,2020-08-28,WHO,10.1000/sample.1211,PMC1001211,https://example.com/paper_1211,2020.0,8.0,92,13,True,59.0,9.0,True
cord-001213,Analysis of vaccination and pneumonia and COVID-19 and SARS-CoV-2 in clinical settings,This study examines vaccination with 287 word abstract...,"Author1213_1, Author1213_2",Nature Medicine,2020-07-21,WHO,10.1000/sample.1213,PMC1001213,https://example.com/paper_1213,2020.0,7.0,86,12,True,57.0,8.0,True
cord-001214,Analysis of pneumonia and COVID-19 and therapeutic and SARS-CoV-2 in clinical settings,This study examines pneumonia with 225 word abstract...,"Author1214_1, Author1214_2",Journal of Virology,2021-11-01,PMC,,,https://example.com/paper_1214,2021.0,11.0,86,12,True,55.0,8.0,True
cord-001215,Analysis of pneumonia and SARS-CoV-2 and therapeutic in clinical settings,This study examines pneumonia with 461 word abstract...,,Virology,2020-05-15,ArXiv,10.1000/sample.1215,PMC1001215,https://example.com/paper_1215,2020.0,5.0,73,10,True,55.0,8.0,True
cord-001216,Analysis of COVID-19 and diagnosis and immunity in clinical settings,This study examines COVID-19 with 322 word abstract...,"Author1216_1, Author1216_2",,2021-12-24,Medline,10.1000/sample.1216,,,2021.0,12.0,68,10,True,54.0,8.0,False
cord-001217,Analysis of diagnosis and vaccination and coronavirus and symptoms in clinical settings,This study examines diagnosis with 188 word abstract...,Author1217_1,,2022-04-03,Medline,10.1000/sample.1217,,https://example.com/paper_1217,2022.0,4.0,87,12,True,55.0,8.0,False
cord-001220,Analysis of public health and transmission and epidemiology and treatment in clinical settings,This study examines public health with 252 word abstract...,"Author1220_1, Author1220_2",Cell,,bioRxiv,10.1000/sample.1220,,https://example.com/paper_1220,,,94,13,True,59.0,9.0,True
cord-001223,Analysis of epidemiology and coronavirus and clinical in clinical settings,This study examines epidemiology with 319 word abstract...,Author1223_1,Journal of Virology,2021-08-26,Medline,10.1000/sample.1223,PMC1001223,,2021.0,8.0,74,10,True,58.0,8.0,True
cord-001225,Analysis of coronavirus and antibody in clinical settings,This study examines coronavirus with 262 word abstract...,"Author1225_1, Author1225_2",Emerging Infectious Diseases,2020-08-20,PMC,10.1000/sample.1225,PMC1001225,https://example.com/paper_1225,2020.0,8.0,57,8,True,57.0,8.0,True
cord-001226,Analysis of COVID-19 and treatment and symptoms in clinical settings,This study examines COVID-19 with 167 word abstract...,"Author1226_1, Author1226_2",,2021-06-25,PMC,10.1000/sample.1226,,https://example.com/paper_1226,2021.0,6.0,68,10,True,54.0,8.0,False
cord-001227,Analysis of treatment and transmission in clinical settings,This study examines treatment with 102 word abstract...,"Author1227_1, Author1227_2",Clinical Infectious Diseases,2019-12-20,PMC,10.1000/sample.1227,PMC1001227,,2019.0,12.0,59,8,True,55.0,8.0,True
